,Count,Token,Price,7days_cum_sum,7days_acc_rate,price_change
2019-06-07,19,RCN,0.031389999999999994,27974,0.5%,-2.2%
2019-09-13,12,RCN,0.01278,29866,0.5%,-1.7%
2019-07-05,14,RCN,0.02635,28840,0.5%,3.1%
2019-06-11,30,RCN,0.032780000000000004,28054,0.5%,14.2%
2020-06-25,35,RCN,0.06192,44231,0.5%,-16.4%
2019-05-26,18,RCN,0.031039999999999998,27706,0.5%,4.7%
2019-09-14,12,RCN,0.01286,29878,0.5%,-3.1%
2019-08-25,15,RCN,0.016640000000000002,29548,0.5%,13.7%
2019-07-16,15,RCN,0.01547,29023,0.5%,-32.7%
2020-07-22,25,RCN,0.05865,45049,0.5%,9.0%
2018-10-03,19,RCN,0.0274,22504,0.5%,1.6%
2020-06-16,23,RCN,0.07488,43933,0.5%,-1.0%
2020-07-07,35,RCN,0.064,44536,0.5%,6.1%
2018-07-16,11,RCN,0.0455,20853,0.5%,-11.3%
2019-08-23,8,RCN,0.016030000000000003,29504,0.5%,12.4%
2019-08-26,15,RCN,0.018009999999999998,29563,0.5%,24.5%
2018-09-07,21,RCN,0.02071,21886,0.5%,-5.0%
2018-10-15,21,RCN,0.027710000000000002,22697,0.5%,-3.7%
2018-10-02,15,RCN,0.02822,22485,0.5%,1.8%
2018-09-05,17,RCN,0.01951,21851,0.5%,-4.6%
2019-08-19,18,RCN,0.014469999999999998,29429,0.4%,-10.6%
2019-09-15,8,RCN,0.01404,29886,0.4%,6.7%
2020-07-23,29,RCN,0.0584,45078,0.4%,4.0%
2018-11-14,11,RCN,0.0271,23367,0.4%,-21.2%
2019-06-09,18,RCN,0.029689999999999998,28011,0.4%,-19.1%
2018-10-21,24,RCN,0.03234,22775,0.4%,15.9%
2018-09-06,14,RCN,0.019430000000000003,21865,0.4%,-3.7%
2019-08-27,19,RCN,0.01927,29582,0.4%,28.8%
2019-06-10,13,RCN,0.032560000000000006,28024,0.4%,3.5%
2018-10-22,20,RCN,0.03,22795,0.4%,8.3%
2020-06-27,27,RCN,0.057339999999999995,44279,0.4%,-20.1%
2019-08-18,25,RCN,0.01463,29411,0.4%,-39.3%
2019-04-30,14,RCN,0.0241,27131,0.4%,-16.1%
2019-05-11,24,RCN,0.029230000000000003,27370,0.4%,8.5%
2018-10-17,20,RCN,0.02984,22723,0.4%,-4.2%
2020-07-06,27,RCN,0.0631,44501,0.4%,5.5%
2020-06-26,21,RCN,0.07,44252,0.4%,-5.5%
2020-09-01,26,RCN,0.0596,46649,0.4%,-17.7%
2018-12-07,13,RCN,0.0112,24058,0.4%,-27.7%
2019-09-11,34,RCN,0.01258,29823,0.4%,-11.7%
2019-09-16,9,RCN,0.01524,29895,0.4%,21.8%
2018-12-06,13,RCN,0.0155,24045,0.4%,-6.3%
2018-10-12,5,RCN,0.02575,22647,0.4%,-15.3%
2020-07-05,23,RCN,0.062229999999999994,44474,0.4%,5.0%
2019-05-01,14,RCN,0.02483,27145,0.4%,7.5%
2019-09-02,17,RCN,0.01427,29682,0.4%,-20.8%
2018-10-16,6,RCN,0.028210000000000002,22703,0.4%,-6.0%
2020-06-28,16,RCN,0.05924,44295,0.4%,-17.5%
2020-06-30,21,RCN,0.060320000000000006,44333,0.4%,-16.0%
2019-07-10,39,RCN,0.026119999999999997,28928,0.4%,1.3%
2018-10-14,15,RCN,0.02791,22676,0.4%,-3.0%
2018-10-19,6,RCN,0.02883,22737,0.4%,12.0%
2018-10-20,14,RCN,0.029789999999999997,22751,0.4%,10.9%
2019-08-28,8,RCN,0.01316,29590,0.4%,-11.1%
2019-05-10,40,RCN,0.02508,27346,0.4%,-8.6%
2019-09-01,19,RCN,0.01455,29665,0.4%,-12.6%
2020-06-29,17,RCN,0.059820000000000005,44312,0.4%,-17.6%
2018-10-18,8,RCN,0.0283,22731,0.4%,15.2%
2018-10-13,14,RCN,0.026869999999999998,22661,0.4%,-8.7%
2020-07-04,31,RCN,0.06599,44451,0.4%,15.1%
2019-09-17,9,RCN,0.01494,29904,0.4%,9.7%
2019-08-30,12,RCN,0.014240000000000001,29617,0.4%,-11.2%
2019-07-06,7,RCN,0.026000000000000002,28847,0.4%,-1.4%
2019-08-31,29,RCN,0.01525,29646,0.4%,-11.2%
2019-01-21,19,RCN,0.01277,24482,0.4%,13.5%
2020-07-03,28,RCN,0.06101,44420,0.4%,-12.8%
2020-07-01,29,RCN,0.059820000000000005,44362,0.4%,-10.7%
2019-01-24,7,RCN,0.01121,24507,0.4%,-4.8%
2018-12-09,6,RCN,0.01218,24084,0.4%,-30.5%
2019-08-29,15,RCN,0.014780000000000001,29605,0.4%,-0.5%
2019-01-23,11,RCN,0.011890000000000001,24500,0.4%,-0.1%
2019-09-06,17,RCN,0.013000000000000001,29726,0.4%,-8.7%
2019-08-17,16,RCN,0.01455,29386,0.4%,-21.6%
2019-09-04,9,RCN,0.014240000000000001,29698,0.4%,8.2%
2020-07-02,30,RCN,0.0605,44392,0.4%,-2.3%
2019-09-03,7,RCN,0.01426,29689,0.4%,-26.0%
2019-05-09,7,RCN,0.024390000000000002,27306,0.4%,-32.2%
2018-12-12,13,RCN,0.01414,24118,0.4%,-6.7%
2019-07-07,13,RCN,0.02605,28860,0.4%,2.5%
2019-08-16,28,RCN,0.01426,29370,0.4%,-10.2%
2019-09-05,11,RCN,0.0138,29709,0.4%,-6.6%
2019-01-22,7,RCN,0.012440000000000001,24489,0.3%,16.6%
2019-07-17,5,RCN,0.01659,29028,0.3%,-36.5%
2018-12-10,10,RCN,0.0143,24094,0.3%,-10.2%
2018-12-11,11,RCN,0.014209999999999999,24105,0.3%,-18.5%
2018-12-30,13,RCN,0.01229,24289,0.3%,-10.7%
2019-01-02,17,RCN,0.01256,24316,0.3%,-0.2%
2019-07-08,9,RCN,0.02441,28869,0.3%,-10.6%
2019-09-10,19,RCN,0.013619999999999998,29789,0.3%,-4.5%
2018-12-29,15,RCN,0.0118,24276,0.3%,1.5%
2019-07-09,20,RCN,0.023,28889,0.3%,-12.1%
2019-08-15,24,RCN,0.014230000000000001,29342,0.3%,-16.5%
2018-12-13,6,RCN,0.01414,24124,0.3%,-8.8%
2019-01-25,6,RCN,0.011859999999999999,24513,0.3%,-0.5%
2019-01-20,15,RCN,0.01305,24463,0.3%,28.6%
2018-12-31,7,RCN,0.01252,24296,0.3%,-18.1%
2018-12-14,10,RCN,0.01138,24134,0.3%,1.6%
2019-08-10,12,RCN,0.01856,29279,0.3%,2.9%
2018-12-27,17,RCN,0.01128,24251,0.3%,-17.4%
2018-12-28,10,RCN,0.01243,24261,0.3%,4.5%
2019-09-07,13,RCN,0.013269999999999999,29739,0.3%,-13.0%
2019-08-09,22,RCN,0.015880000000000002,29267,0.3%,-14.1%
2019-01-01,3,RCN,0.01269,24299,0.3%,2.8%
2019-09-18,11,RCN,0.0122,29915,0.3%,-3.0%
2019-08-14,13,RCN,0.014530000000000001,29318,0.3%,-11.8%
2018-12-26,10,RCN,0.01259,24234,0.3%,-7.8%
2019-08-12,13,RCN,0.01619,29298,0.3%,-14.3%
2019-01-03,7,RCN,0.0119,24323,0.3%,5.5%
2019-09-08,14,RCN,0.01316,29753,0.3%,-9.6%
2019-09-09,17,RCN,0.01251,29770,0.3%,-12.3%
2019-08-11,6,RCN,0.02409,29285,0.3%,35.1%
2018-12-25,5,RCN,0.01235,24224,0.3%,-3.1%
2019-08-13,7,RCN,0.016390000000000002,29305,0.3%,-5.6%
2019-01-26,6,RCN,0.01205,24519,0.3%,-9.5%
2018-12-24,12,RCN,0.015280000000000002,24219,0.3%,26.4%
2019-01-19,15,RCN,0.013309999999999999,24448,0.3%,24.5%
2019-01-04,5,RCN,0.01201,24328,0.3%,-3.4%
2019-08-08,16,RCN,0.01705,29245,0.3%,-5.0%
2018-12-15,7,RCN,0.01084,24141,0.3%,-7.8%
2019-07-27,15,RCN,0.02027,29132,0.3%,10.8%
2019-02-11,8,RCN,0.01114,24630,0.3%,11.0%
2019-02-12,9,RCN,0.01142,24639,0.3%,8.2%
2019-02-18,14,RCN,0.013909999999999999,24694,0.3%,24.9%
2018-12-23,12,RCN,0.01377,24207,0.3%,29.8%
2019-02-14,11,RCN,0.0112,24657,0.3%,2.2%
2019-07-24,10,RCN,0.01746,29102,0.3%,5.2%
2018-12-16,4,RCN,0.01061,24145,0.3%,-12.9%
2019-07-22,15,RCN,0.019,29081,0.3%,2.7%
2019-07-28,7,RCN,0.01917,29139,0.3%,4.5%
2019-01-08,5,RCN,0.01254,24360,0.3%,-1.2%
2019-02-10,6,RCN,0.011359999999999999,24622,0.2%,4.3%
2019-02-13,7,RCN,0.010920000000000001,24646,0.2%,4.5%
2019-07-26,10,RCN,0.019809999999999998,29117,0.2%,7.5%
2019-02-19,5,RCN,0.01215,24699,0.2%,6.4%
2019-08-07,9,RCN,0.01648,29229,0.2%,-12.3%
2019-02-20,7,RCN,0.0138,24706,0.2%,26.4%
2019-01-07,11,RCN,0.01245,24355,0.2%,-0.6%
2019-01-27,3,RCN,0.01154,24522,0.2%,-11.6%
2019-07-25,5,RCN,0.0186,29107,0.2%,6.3%
2019-02-09,11,RCN,0.01144,24616,0.2%,6.6%
2019-01-05,6,RCN,0.01181,24334,0.2%,0.1%
2019-07-23,11,RCN,0.01714,29092,0.2%,10.8%
2019-08-06,9,RCN,0.01737,29220,0.2%,-7.2%
2019-02-17,11,RCN,0.01127,24680,0.2%,-0.8%
2019-01-18,17,RCN,0.01192,24433,0.2%,9.3%
2018-12-17,4,RCN,0.01209,24149,0.2%,-15.5%
2019-01-06,10,RCN,0.0125,24344,0.2%,1.7%
2018-12-22,10,RCN,0.01162,24195,0.2%,7.2%
2019-02-15,3,RCN,0.01069,24660,0.2%,-5.3%
2019-07-29,7,RCN,0.01879,29146,0.2%,-1.1%
2019-08-05,12,RCN,0.0189,29211,0.2%,0.6%
2019-01-09,9,RCN,0.01242,24369,0.2%,-1.1%
2019-07-21,10,RCN,0.01835,29066,0.2%,-7.8%
2019-02-08,11,RCN,0.011290000000000001,24605,0.2%,6.8%
2019-02-16,9,RCN,0.01084,24669,0.2%,-5.2%
2018-12-20,14,RCN,0.01366,24175,0.2%,-3.4%
2018-12-21,10,RCN,0.011890000000000001,24185,0.2%,4.5%
2019-07-18,9,RCN,0.0175,29037,0.2%,-21.7%
2019-07-20,10,RCN,0.01829,29056,0.2%,-18.5%
2019-08-04,12,RCN,0.017830000000000002,29199,0.2%,-7.0%
2019-01-10,4,RCN,0.0101,24373,0.2%,-15.1%
2019-07-19,9,RCN,0.01842,29046,0.2%,-21.7%
2019-07-30,5,RCN,0.01872,29151,0.2%,9.2%
2019-08-01,8,RCN,0.01795,29166,0.2%,-3.5%
2019-08-02,10,RCN,0.01848,29176,0.2%,-6.7%
2019-01-11,4,RCN,0.01091,24377,0.2%,-9.2%
2019-01-28,9,RCN,0.01012,24531,0.2%,-20.8%
2018-12-18,4,RCN,0.012740000000000001,24153,0.2%,-10.3%
2019-07-31,7,RCN,0.0188,29158,0.2%,7.7%
2019-01-12,3,RCN,0.01069,24380,0.2%,-9.5%
2019-08-03,11,RCN,0.01803,29187,0.2%,-11.1%
2019-01-29,3,RCN,0.01121,24534,0.2%,-9.9%
2019-02-07,9,RCN,0.01096,24594,0.2%,5.9%
2019-01-15,15,RCN,0.01067,24404,0.2%,-14.9%
2019-02-06,10,RCN,0.01045,24585,0.2%,-7.8%
2018-12-19,8,RCN,0.01365,24161,0.2%,-3.5%
2019-01-17,6,RCN,0.011770000000000001,24416,0.2%,16.5%
2019-01-31,8,RCN,0.01035,24549,0.2%,-7.7%
2019-01-13,5,RCN,0.01015,24385,0.2%,-18.8%
2019-01-16,6,RCN,0.0119,24410,0.2%,-4.2%
2019-01-30,7,RCN,0.011340000000000001,24541,0.2%,-4.6%
2019-02-05,9,RCN,0.01055,24575,0.2%,-5.9%
2019-02-01,3,RCN,0.01057,24552,0.2%,-10.9%
2019-02-03,4,RCN,0.01089,24561,0.2%,-5.6%
2019-02-02,5,RCN,0.01073,24557,0.2%,-11.0%
2019-02-04,5,RCN,0.01004,24566,0.1%,-0.8%
2019-01-14,4,RCN,0.01125,24389,0.1%,-9.6%
2017-10-26,403,RCN,0.07123,1686,0.0%,inf%
2017-08-23,8,RCN,4.14e-05,8,0.0%,inf%
2017-10-28,114,RCN,0.066,2011,0.0%,inf%
2017-10-29,107,RCN,0.06385,2118,0.0%,inf%
2017-10-30,117,RCN,0.060129999999999996,2235,0.0%,inf%
2017-10-25,763,RCN,0.06031,1283,0.0%,inf%
2017-09-24,3,RCN,3.6700000000000004e-05,520,0.0%,inf%
2017-10-31,102,RCN,0.05708,2337,0.0%,inf%
2017-09-20,6,RCN,3.8799999999999994e-05,292,0.0%,inf%
2017-09-19,1,RCN,3.91e-05,286,0.0%,inf%
2017-09-16,2,RCN,3.7e-05,281,0.0%,inf%
2017-09-14,31,RCN,3.24e-05,279,0.0%,inf%
2017-09-11,8,RCN,4.22e-05,248,0.0%,inf%
2017-09-08,9,RCN,4.33e-05,196,0.0%,inf%
2017-09-05,40,RCN,4.41e-05,187,0.0%,inf%
2017-08-28,12,RCN,4.39e-05,54,0.0%,inf%
2017-08-27,16,RCN,4.35e-05,42,0.0%,inf%
2017-08-26,18,RCN,4.35e-05,26,0.0%,inf%
2017-10-27,211,RCN,0.07082999999999999,1897,0.0%,inf%
