,Count,Token,Price,7days_cum_sum,7days_acc_rate,price_change
2018-10-27,2,ETK,0.002006,843,3.1%,18.8%
2018-10-07,4,ETK,0.002376,758,3.0%,-3.1%
2018-11-16,9,ETK,0.001452,936,2.6%,-24.1%
2018-10-11,4,ETK,0.002049,773,2.5%,16.5%
2018-10-08,2,ETK,0.002254,760,2.4%,-10.1%
2018-11-12,2,ETK,0.001594,915,2.3%,-27.1%
2018-10-29,3,ETK,0.002336,846,2.2%,24.3%
2018-10-09,3,ETK,0.00199,763,2.1%,-19.8%
2018-10-10,6,ETK,0.002106,769,2.1%,18.6%
2018-11-15,4,ETK,0.0018149999999999998,927,2.1%,-6.2%
2018-12-08,6,ETK,0.001038,3494,2.0%,9.5%
2018-11-14,4,ETK,0.0016079999999999998,923,1.9%,-23.0%
2018-11-13,4,ETK,0.0017120000000000002,919,1.8%,-22.0%
2019-03-26,5,ETK,0.0005519,3956,0.9%,71.5%
2019-03-25,4,ETK,0.0005102,3951,0.8%,-8.6%
2019-03-24,4,ETK,0.0005192,3947,0.8%,-7.2%
2019-01-01,3,ETK,0.0006984,3553,0.8%,1.2%
2019-01-03,3,ETK,0.0006521,3557,0.8%,-0.6%
2019-03-22,5,ETK,0.0005201,3943,0.7%,-5.4%
2018-12-31,6,ETK,0.0007495000000000001,3550,0.7%,2.0%
2019-01-02,1,ETK,0.0006734,3554,0.7%,-16.7%
2019-01-04,1,ETK,0.0006973,3558,0.7%,211.9%
2019-02-25,3,ETK,0.0006922,3647,0.7%,-6.9%
2019-02-26,1,ETK,0.0005344999999999999,3648,0.7%,-9.2%
2019-02-24,9,ETK,0.0006789,3644,0.7%,15.6%
2019-01-05,1,ETK,0.0007325,3559,0.7%,1.5%
2018-12-30,8,ETK,0.0007013,3544,0.6%,1.5%
2019-03-27,1,ETK,0.0005664,3957,0.6%,39.6%
2019-04-12,3,ETK,0.0009147000000000001,3997,0.6%,29.5%
2019-04-13,1,ETK,0.0008637,3998,0.6%,31.4%
2019-04-15,2,ETK,0.0007556,4001,0.6%,-64.6%
2019-03-20,13,ETK,0.00040569999999999994,3933,0.5%,-30.3%
2019-04-09,11,ETK,0.0006762000000000001,3990,0.5%,14.8%
2019-04-10,2,ETK,0.000851,3992,0.5%,22.1%
2019-04-11,2,ETK,0.0008262,3994,0.5%,86.8%
2019-03-06,5,ETK,0.0005425,3898,0.5%,-11.5%
2019-03-07,4,ETK,0.0003106,3902,0.5%,-37.5%
2019-03-09,2,ETK,0.0005527,3905,0.5%,10.6%
2018-12-23,4,ETK,0.0006907,3522,0.5%,-15.1%
2019-01-06,3,ETK,0.0006975,3562,0.5%,-0.5%
2019-03-28,1,ETK,0.0005651,3958,0.5%,8.8%
2019-03-10,2,ETK,0.0005895,3907,0.5%,28.9%
2019-03-11,2,ETK,0.0005812,3909,0.5%,11.3%
2019-06-28,2,ETK,0.0007413,4121,0.5%,-9.3%
2018-12-13,2,ETK,0.0008593,3503,0.5%,-31.5%
2019-02-23,7,ETK,0.0007053,3635,0.5%,21.9%
2019-06-27,4,ETK,0.0007808,4119,0.5%,2.3%
2019-03-29,3,ETK,0.0005756,3961,0.5%,10.7%
2019-05-17,2,ETK,0.0006635,4057,0.4%,-30.4%
2019-03-12,1,ETK,0.0005444,3910,0.4%,0.4%
2019-04-01,5,ETK,0.0006227,3968,0.4%,22.1%
2018-12-24,2,ETK,0.0007348,3524,0.4%,-17.2%
2018-12-25,2,ETK,0.0006902999999999999,3526,0.4%,-22.6%
2019-01-09,2,ETK,0.0007287000000000001,3569,0.4%,8.2%
2018-12-11,5,ETK,0.0011220000000000002,3499,0.4%,-11.2%
2018-12-19,4,ETK,0.0004035,3515,0.4%,-58.7%
2018-12-27,2,ETK,0.0006563,3530,0.4%,-24.5%
2018-12-28,2,ETK,0.0002236,3532,0.4%,-69.8%
2019-01-07,2,ETK,0.0006886,3564,0.4%,-8.1%
2019-01-08,3,ETK,0.0006061,3567,0.4%,-13.2%
2019-04-04,2,ETK,0.00044219999999999996,3973,0.4%,-21.7%
2018-12-20,1,ETK,0.0008689,3516,0.4%,1.1%
2018-12-26,2,ETK,0.0008082,3528,0.4%,100.3%
2019-05-31,3,ETK,0.0007696000000000001,4078,0.4%,-3.8%
2019-01-10,1,ETK,0.0006236000000000001,3570,0.4%,-4.4%
2019-07-13,2,ETK,1.1400000000000001e-05,4140,0.4%,-98.3%
2019-02-14,2,ETK,0.0005742000000000001,3616,0.4%,13.4%
2019-02-17,2,ETK,0.0005872999999999999,3620,0.4%,-16.1%
2019-03-13,2,ETK,0.0005817999999999999,3912,0.4%,7.2%
2019-04-03,2,ETK,0.0006967000000000001,3971,0.4%,23.0%
2019-04-05,2,ETK,0.0007065999999999999,3975,0.4%,22.8%
2019-04-16,3,ETK,0.0009904,4004,0.4%,46.5%
2019-05-14,4,ETK,0.001037,4049,0.3%,-1.0%
2019-06-02,1,ETK,0.0008738,4079,0.3%,0.1%
2018-12-18,2,ETK,0.0008917999999999999,3511,0.3%,-20.5%
2019-06-23,5,ETK,0.0008685,4109,0.3%,20.9%
2019-06-24,2,ETK,0.0007725,4111,0.3%,3.4%
2019-06-25,2,ETK,0.0003522,4113,0.3%,-51.5%
2019-01-12,1,ETK,0.0006596,3571,0.3%,-10.0%
2019-02-13,3,ETK,0.0005769,3614,0.3%,13.3%
2019-02-16,1,ETK,0.0005788,3618,0.3%,-16.6%
2019-02-18,1,ETK,0.0007434,3621,0.3%,8.3%
2019-04-02,1,ETK,0.0005888,3969,0.3%,6.7%
2019-04-06,1,ETK,0.0006573999999999999,3976,0.3%,33.0%
2019-04-17,1,ETK,0.0009949,4005,0.3%,16.9%
2019-04-18,2,ETK,0.0007934999999999999,4007,0.3%,-4.0%
2019-04-20,2,ETK,0.0009586999999999999,4011,0.3%,11.0%
2019-05-15,1,ETK,0.001064,4050,0.3%,-1.5%
2019-05-20,1,ETK,0.0008798,4058,0.3%,-29.6%
2019-05-30,2,ETK,0.0007449,4075,0.3%,-5.4%
2019-06-17,2,ETK,0.0007469,4097,0.3%,-6.9%
2019-02-02,2,ETK,0.0006316,3600,0.3%,9.8%
2019-02-19,1,ETK,0.0005886,3622,0.3%,-14.4%
2019-02-22,3,ETK,0.0005974999999999999,3628,0.3%,3.9%
2019-04-19,2,ETK,0.0007414,4009,0.3%,-18.9%
2019-04-29,2,ETK,0.0008381,4024,0.3%,11.0%
2019-05-27,5,ETK,0.0007028,4070,0.3%,-20.1%
2019-05-29,2,ETK,0.0006932,4073,0.3%,-9.1%
2019-06-18,2,ETK,0.0007264999999999999,4099,0.3%,-8.2%
2019-07-10,2,ETK,0.000484,4135,0.3%,-32.7%
2019-08-02,1,ETK,0.0002106,4165,0.3%,113.8%
2019-03-15,2,ETK,0.0005497999999999999,3914,0.3%,1.5%
2019-01-13,1,ETK,0.0006037000000000001,3572,0.3%,-13.4%
2019-02-01,2,ETK,0.0006231,3598,0.3%,8.7%
2019-02-12,2,ETK,0.0006873,3611,0.3%,24.6%
2019-04-08,3,ETK,0.002137,3979,0.3%,243.2%
2019-04-22,1,ETK,0.0007553,4012,0.3%,-0.0%
2019-04-24,3,ETK,0.0009818,4016,0.3%,-1.3%
2019-05-04,2,ETK,0.0009343999999999999,4030,0.3%,11.7%
2019-05-10,2,ETK,0.0009537,4039,0.3%,18.4%
2019-05-11,2,ETK,0.0009349,4041,0.3%,0.1%
2019-05-12,2,ETK,0.0009071,4043,0.3%,-2.2%
2019-05-22,3,ETK,0.0007627,4061,0.3%,-28.3%
2019-06-20,1,ETK,0.0007629,4100,0.3%,-7.4%
2019-06-22,3,ETK,0.0008552,4104,0.3%,20.7%
2019-07-01,1,ETK,0.0006355,4122,0.3%,-17.7%
2019-07-30,5,ETK,0.0001919,4161,0.3%,-2.6%
2019-07-31,1,ETK,0.00020180000000000003,4162,0.3%,3.3%
2019-03-19,2,ETK,0.00032189999999999996,3920,0.3%,-40.9%
2019-01-14,1,ETK,0.0007037,3573,0.3%,2.2%
2019-01-15,3,ETK,0.0007242,3576,0.3%,19.5%
2019-01-16,2,ETK,0.0008017000000000001,3578,0.3%,10.0%
2019-01-19,2,ETK,0.0007087,3580,0.3%,7.4%
2019-01-20,1,ETK,0.0006778999999999999,3581,0.3%,12.3%
2019-01-21,1,ETK,0.0006072,3582,0.3%,-13.7%
2019-01-26,1,ETK,0.0005754,3589,0.3%,-18.8%
2019-01-27,1,ETK,0.0005704,3590,0.3%,-15.9%
2019-02-05,1,ETK,0.0005516,3601,0.3%,0.9%
2019-02-06,1,ETK,0.0005092,3602,0.3%,-8.2%
2019-02-21,3,ETK,0.0007087,3625,0.2%,23.4%
2019-05-03,1,ETK,0.0008055,4028,0.2%,9.9%
2019-05-05,2,ETK,0.0009271,4032,0.2%,9.9%
2019-06-21,1,ETK,0.0008175000000000001,4101,0.2%,17.5%
2019-03-18,3,ETK,0.0005583999999999999,3918,0.2%,-3.9%
2019-04-23,1,ETK,0.000997,4013,0.2%,0.7%
2019-04-26,2,ETK,0.0007327999999999999,4018,0.2%,-1.2%
2019-01-22,2,ETK,0.0006123,3584,0.2%,-15.5%
2019-01-23,2,ETK,0.0006787000000000001,3586,0.2%,-15.3%
2019-01-29,2,ETK,0.0005468999999999999,3592,0.2%,-10.7%
2019-07-23,1,ETK,0.0001971,4150,0.2%,-58.2%
2019-03-17,1,ETK,0.0005597,3915,0.2%,-5.1%
2019-04-27,1,ETK,0.0008367000000000001,4019,0.2%,-12.7%
